Time,Container_ID,Name,CPU_%,Mem_Usage_Limit,Mem_%,Net_I_O,Block_I_O,PIDs
2024-07-16 02:27:26,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:26,82b2489feca5,ospf_3,0.02%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:26,82b2489feca5,ospf_3,0.02%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:29,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:29,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:29,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:29,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:29,82b2489feca5,ospf_3,0.10%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:29,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:29,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:29,82b2489feca5,ospf_3,0.10%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:29,82b2489feca5,ospf_3,0.10%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:33,86a2f1d2d6ba,ospf_1,0.21%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:33,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:33,86a2f1d2d6ba,ospf_1,0.21%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:33,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:33,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:33,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:33,86a2f1d2d6ba,ospf_1,0.21%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:33,d242f21dc70f,ospf_2,0.03%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:33,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:36,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:36,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:36,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:36,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:36,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:36,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:36,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:36,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:36,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:40,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:40,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:40,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:40,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:40,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:40,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:40,82b2489feca5,ospf_3,0.14%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:40,82b2489feca5,ospf_3,0.14%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:40,82b2489feca5,ospf_3,0.14%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:43,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:43,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:43,d242f21dc70f,ospf_2,0.19%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:43,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:43,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:43,d242f21dc70f,ospf_2,0.19%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:43,d242f21dc70f,ospf_2,0.19%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:43,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:43,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:47,86a2f1d2d6ba,ospf_1,0.03%,21.62MiB / 30MiB,72.07%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:47,86a2f1d2d6ba,ospf_1,0.03%,21.62MiB / 30MiB,72.07%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:47,86a2f1d2d6ba,ospf_1,0.03%,21.62MiB / 30MiB,72.07%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:47,d242f21dc70f,ospf_2,0.03%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:47,d242f21dc70f,ospf_2,0.03%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:47,d242f21dc70f,ospf_2,0.03%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:47,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:47,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:47,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:51,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:51,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:51,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:51,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:51,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:51,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:51,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:51,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:51,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:54,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:54,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:54,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:54,d242f21dc70f,ospf_2,0.06%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:54,82b2489feca5,ospf_3,0.09%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:54,d242f21dc70f,ospf_2,0.06%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:54,d242f21dc70f,ospf_2,0.06%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:54,82b2489feca5,ospf_3,0.03%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:54,82b2489feca5,ospf_3,0.03%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:58,86a2f1d2d6ba,ospf_1,0.24%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:58,86a2f1d2d6ba,ospf_1,0.24%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:58,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:58,86a2f1d2d6ba,ospf_1,0.24%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:27:58,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:58,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:58,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:58,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:27:58,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:01,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:01,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:01,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:01,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:01,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:01,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:01,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:01,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:01,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:05,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:05,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:05,d242f21dc70f,ospf_2,0.00%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:05,d242f21dc70f,ospf_2,0.00%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:05,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:05,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:05,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:05,d242f21dc70f,ospf_2,0.00%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:05,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:09,86a2f1d2d6ba,ospf_1,0.00%,21.62MiB / 30MiB,72.07%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:09,86a2f1d2d6ba,ospf_1,0.00%,21.62MiB / 30MiB,72.07%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:09,86a2f1d2d6ba,ospf_1,0.00%,21.62MiB / 30MiB,72.07%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:09,d242f21dc70f,ospf_2,0.11%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:09,d242f21dc70f,ospf_2,0.11%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:09,d242f21dc70f,ospf_2,0.11%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:09,82b2489feca5,ospf_3,0.08%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:09,82b2489feca5,ospf_3,0.08%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:09,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:12,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:12,d242f21dc70f,ospf_2,0.03%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:12,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:12,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:12,d242f21dc70f,ospf_2,0.03%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:12,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:12,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:12,d242f21dc70f,ospf_2,0.03%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:12,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:16,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:16,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:16,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:16,82b2489feca5,ospf_3,0.05%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:16,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:16,82b2489feca5,ospf_3,0.05%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:16,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:16,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:16,82b2489feca5,ospf_3,0.05%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:19,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:19,d242f21dc70f,ospf_2,0.00%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:19,82b2489feca5,ospf_3,0.04%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:19,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:19,d242f21dc70f,ospf_2,0.00%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:19,82b2489feca5,ospf_3,0.04%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:19,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:19,d242f21dc70f,ospf_2,0.00%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:19,82b2489feca5,ospf_3,0.09%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:23,86a2f1d2d6ba,ospf_1,0.10%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:23,86a2f1d2d6ba,ospf_1,0.10%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:23,d242f21dc70f,ospf_2,0.07%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:23,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:23,d242f21dc70f,ospf_2,0.07%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:23,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:23,86a2f1d2d6ba,ospf_1,0.10%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:23,d242f21dc70f,ospf_2,0.02%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:23,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:26,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:26,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:26,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:26,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:26,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:26,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:26,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:26,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:26,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:30,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:30,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:30,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:30,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:30,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:30,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:30,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:30,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:30,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:34,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:34,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:34,d242f21dc70f,ospf_2,0.14%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:34,82b2489feca5,ospf_3,0.13%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:34,d242f21dc70f,ospf_2,0.14%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:34,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:34,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:34,d242f21dc70f,ospf_2,0.14%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:34,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:37,86a2f1d2d6ba,ospf_1,0.06%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:37,d242f21dc70f,ospf_2,0.03%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:37,86a2f1d2d6ba,ospf_1,0.06%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:37,86a2f1d2d6ba,ospf_1,0.06%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:37,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:37,d242f21dc70f,ospf_2,0.03%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:37,d242f21dc70f,ospf_2,0.03%,21MiB / 30MiB,70.00%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:37,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:37,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:41,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:41,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:41,86a2f1d2d6ba,ospf_1,0.00%,21.5MiB / 30MiB,71.65%,0B / 0B,90.1kB / 57.3kB,17
2024-07-16 02:28:41,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:41,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:28:41,82b2489feca5,ospf_3,0.05%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
